gene	genename	zscore	effect_size	pvalue	pred_perf_R2	n_snps_used	n_snps_in_model
ENSG00000170421	KRT8	1.41342668363187	362.043974426943	0.157530304426174	0.01516405611224	50	51
ENSG00000133958	UNC79	1.41154984194224	10.6118878370737	0.158082550061015	0.0212681077542881	33	33
ENSG00000179242	CDH4	1.41132466291002	1.97117574035557	0.158148905575889	0.0358961841450639	46	51
ENSG00000183963	SMTN	1.41127371589541	30.2660325047386	0.158163921512982	0.0193907157008782	64	66
ENSG00000168496	FEN1	1.40790607361552	574.396107689917	0.159158884399337	0.0458285246239006	14	14
ENSG00000106780	MEGF9	-1.40562865498358	-10.2908187184989	0.159834422494878	0.0222992994469376	105	107
ENSG00000263761	GDF2	1.39807698008826	2.37111298222981	0.162089951773726	0.0341575294060329	9	10
ENSG00000120915	EPHX2	1.39766940307631	58.0253360456637	0.162212366395918	0.0191435398424453	25	25
ENSG00000131165	CHMP1A	1.39620407626149	23.0583111145595	0.162653049566641	0.0435730949920159	77	81
ENSG00000179144	GIMAP7	1.39312885968179	164.194768396516	0.163580827447396	0.0144458096061038	14	14
ENSG00000134308	YWHAQ	-1.39076749219883	-12.7871520904016	0.164295943738995	0.0342563600946454	121	132
ENSG00000196415	PRTN3	-1.38799368541033	-1611.37410098758	0.165138967954459	0.0139522174607571	9	11
ENSG00000110934	BIN2	-1.38773782564542	-151.780776250758	0.165216893394548	0.0221018736747249	15	15
ENSG00000182568	SATB1	1.38675646009401	14.4180298908521	0.165516037791066	0.0462805908816651	67	68
ENSG00000137960	GIPC2	-1.3852848508989	-2.45087795238657	0.165965384097072	0.06598454782672	15	16
ENSG00000143942	CHAC2	1.38359344581976	50.3524007299336	0.166482976336209	0.0313045048929382	50	52
ENSG00000129455	KLK8	-1.38265656564823	-3780.57543872962	0.166770195820992	0.0267830892725014	7	7
ENSG00000198336	MYL4	1.38140744150436	225.526954059767	0.167153719121648	0.0485937376507035	5	5
ENSG00000264522	OTUD7B	1.37715472208536	84.8736775548499	0.168464417118964	0.0139982797702825	3	3
ENSG00000093000	NUP50	-1.37467028703171	-2363.20001130476	0.16923368698344	0.0321360850115166	5	5
ENSG00000091879	ANGPT2	1.3708440789224	19.1514099840956	0.170423566800727	0.0827135225695806	106	113
ENSG00000133030	MPRIP	1.36845366308248	110.182004334968	0.171170116702482	0.012060405022487	39	43
ENSG00000147485	PXDNL	1.36625623472345	21.7392902132112	0.171858552505546	0.0544316640781651	18	18
ENSG00000179399	GPC5	1.36554376870664	1.84934254445546	0.172082206339778	0.293910222093916	57	59
ENSG00000178235	SLITRK1	1.3631215561874	41.6094455854832	0.17284420417643	0.0216359538610065	38	39
ENSG00000174672	BRSK2	-1.36225369585445	-4.47119678912645	0.173117835231904	0.0954413643133852	14	15
ENSG00000148377	IDI2	-1.36002134380393	-132.710057556848	0.173823169754395	0.0381632300065544	13	14
ENSG00000136044	APPL2	-1.35795342202018	-20.2707877520536	0.174478464322953	0.0144935825808243	10	10
ENSG00000138592	USP8	1.3576934553075	1243.82196016048	0.174560974364289	0.0174713989820877	15	15
ENSG00000125810	CD93	-1.35691552804638	-6.71891272056396	0.174808052333624	0.0585961088567215	96	100
ENSG00000117560	FASLG	-1.35665082408993	-51.2368536552154	0.174892184621221	0.014575159206974	50	52
ENSG00000164400	CSF2	1.35501180843055	4.05533854947337	0.175413794836556	0.0126109707261253	21	21
ENSG00000174059	CD34	1.35500156336902	20.6224918289755	0.175417058932644	0.0260786694132416	3	3
ENSG00000164344	KLKB1	1.35438613164117	13.186767132089	0.175613219779191	0.0372889793311969	13	14
ENSG00000079557	AFM	1.35428414304694	105.891056979715	0.175645743113203	0.0475477433968938	1	1
ENSG00000158941	CCAR2	1.35213735557467	26.2755057442578	0.176331379161906	0.0258183946188294	111	111
ENSG00000121064	SCPEP1	1.34870890478805	181.650608841095	0.177430484180215	0.0157517219635884	1	1
ENSG00000074966	TXK	-1.34864754347569	-107.952537629297	0.177450201978932	0.021588269545105	23	25
ENSG00000166450	PRTG	1.34852162326657	7.67259369244692	0.177490670196071	0.259904593158951	61	63
ENSG00000143409	MINDY1	-1.34847566931632	-1.5425340477584	0.177505440581055	0.0379643493613884	31	32
ENSG00000105550	FGF21	-1.34716634710647	-1825.43722317087	0.177926663779528	0.0120401863095367	9	9
ENSG00000150045	KLRF1	1.34667517632395	4.4544062442536	0.17808487053865	0.0246239256723735	4	4
ENSG00000179407	DNAJB8	1.34337197418776	282.021160885406	0.179151557074675	0.0159432401703003	23	24
ENSG00000164010	ERMAP	-1.33779716044987	-348.959708690262	0.180962567788965	0.0158853850873431	2	3
ENSG00000136167	LCP1	1.33724507978648	1.52542454052063	0.181142651436043	0.239893685486009	14	14
ENSG00000153064	BANK1	-1.33662309363984	-703.738384269457	0.181345696938539	0.0239951522805923	18	19
ENSG00000143256	PFDN2	-1.33081285141841	-460.651163598596	0.183250598223161	0.0109446890091204	7	7
ENSG00000136542	GALNT5	-1.3303714252718	-5.78261865574241	0.183395924538129	0.0363305603455975	21	21
ENSG00000176974	SHMT1	1.3263596510405	32.4600165489592	0.184720597031064	0.219900584457823	11	11
ENSG00000156575	PRG3	1.32590908433579	53.1110184773424	0.184869813581198	0.0465017928434343	19	20
ENSG00000156735	BAG4	1.32576351746561	1366.96389252515	0.184918040785651	0.016114099234072	2	2
ENSG00000142615	CELA2A	-1.32549869470623	-318.850556016742	0.185005802074728	0.0104237604923629	22	24
ENSG00000160213	CSTB	-1.32522868331463	-0.718353180516843	0.185095314580501	0.0274520108430426	248	258
ENSG00000134248	LAMTOR5	-1.32133025687074	-36.6931273146069	0.186391269535998	0.0304605441744052	28	31
ENSG00000167641	PPP1R14A	1.32047845267795	766.040806796375	0.18667532547651	0.0226042683377216	14	14
ENSG00000170445	HARS1	1.31979342288744	14.0151415398379	0.186903998134966	0.0178973054735054	70	71
ENSG00000138735	PDE5A	-1.31815299274355	-371.430292598322	0.187452437835312	0.0162079556053553	11	12
ENSG00000170231	FABP6	-1.31501641822461	-4.05078818708996	0.188504384686687	0.0475266407477442	14	14
ENSG00000173706	HEG1	1.31425573115685	12.56886060004	0.188760159320962	0.017158629684661	16	16
ENSG00000175535	PNLIP	-1.31408859800156	-274.143033580995	0.188816390716527	0.029141347833658	27	29
ENSG00000164615	CAMLG	-1.31216441825935	-4164.90650034411	0.189464664552772	0.0205851071283749	7	7
ENSG00000137198	GMPR	1.31169057677495	48.6913312327656	0.189624557517257	0.0533732433373127	31	33
ENSG00000197959	DNM3	-1.3107003725471	-2.38473066589212	0.189959012771974	0.0795491894421687	16	16
ENSG00000157890	MEGF11	-1.30882968300524	-28.8923991664178	0.190592049801271	0.0744918754937364	5	5
ENSG00000238083	LRRC37A2	-1.30598570478481	-377.625762437145	0.191557418963958	0.0204130531269407	26	26
ENSG00000196611	MMP1	-1.3034872375541	-2.53311844899508	0.192408470695242	0.313053908766089	99	102
ENSG00000150787	PTS	-1.30336741828315	-3.23516951618809	0.192449354408721	0.0251259970856375	37	38
ENSG00000089902	RCOR1	1.30320345140893	14.874762125426	0.192505312139978	0.0266333601183299	51	55
ENSG00000169397	RNASE3	-1.30256872510112	-16.275928702599	0.192722040868868	0.116442805367506	33	35
ENSG00000126878	AIF1L	-1.29982341937029	-1177.55787540991	0.193661496865646	0.0124641772863967	7	7
ENSG00000136999	CCN3	1.29963447584944	31.821386409862	0.193726277656286	0.0311483331509359	4	4
ENSG00000070081	NUCB2	-1.29676622444667	-108.50362590754	0.194711635298149	0.0482090784882472	7	8
ENSG00000129472	RAB2B	-1.29590864994126	-7.59305754573007	0.195006958794914	0.0338401542789067	1	1
ENSG00000178732	GP5	1.29396961522622	11.1173198079924	0.195675916363851	0.0308268706238782	5	5
ENSG00000012983	MAP4K5	-1.29384587409849	-5.73495406728143	0.195718663479619	0.0280436625203489	4	4
ENSG00000101265	RASSF2	1.29232088167768	5857.51085445537	0.196246043357868	0.016510133076174	5	6
ENSG00000107796	ACTA2	-1.29073902695689	-327.47231847627	0.196794186914363	0.015020643161705	32	34
ENSG00000125999	BPIFB1	1.28863497414573	20.6916115726793	0.197525018587488	0.023550394122652	11	11
ENSG00000163430	FSTL1	-1.28823080002047	-31.8192173952134	0.197665633464942	0.0333920726652927	43	43
ENSG00000143816	WNT9A	-1.28800165601022	-8.64040221367276	0.197745386724417	0.0354939314387852	8	8
ENSG00000167674	HDGFL2	1.28772045889708	5.64353023770312	0.197843289166271	0.033274656051907	171	179
ENSG00000184613	NELL2	-1.28721612819485	-55.2736160559481	0.198018967304191	0.0508955252755834	33	36
ENSG00000159674	SPON2	1.28704927705279	38.0296981585722	0.198077113206045	0.015498414616132	12	12
ENSG00000129244	ATP1B2	1.28521656449798	13.5686935133501	0.198716616781932	0.0203525208801792	98	108
ENSG00000205302	SNX2	1.28275749762589	484.589403416513	0.199577048877253	0.0358584947060821	7	7
ENSG00000164879	CA3	1.28199938846831	44.8138215891253	0.199842860749093	0.0375660348401333	37	41
ENSG00000115604	IL18R1	1.27920039221516	2.28905512134386	0.200826497789425	0.0676339017470394	36	37
ENSG00000100393	EP300	-1.2782490117518	-19.6921847071784	0.201161639778073	0.0619891331477388	30	31
ENSG00000076928	ARHGEF1	1.27643428269809	10786.3844027449	0.201802043854159	0.0417688937487896	2	2
ENSG00000130226	DPP6	1.27613427424449	6.45833476091251	0.201908057574498	0.0421005535671755	3	3
ENSG00000171102	OBP2B	1.27527371017373	4.76785998130713	0.202212379589094	0.0176917671298456	6	6
ENSG00000163131	CTSS	-1.27430066792803	-11.6244720330466	0.202556879896423	0.0793836840340946	20	21
ENSG00000033030	ZCCHC8	1.27357360729948	107.681531359312	0.202814570747644	0.0362592793320532	21	21
ENSG00000158008	EXTL1	1.27214727497536	19.019544025505	0.203320796878718	0.174187393182874	14	14
ENSG00000182512	GLRX5	1.27017849377442	16.4188308658428	0.204021056502961	0.0126751965515504	4	4
ENSG00000112964	GHR	1.26978184017824	9.97096101223418	0.2041623511189	0.168829518400075	18	18
ENSG00000154059	IMPACT	1.26409347384883	7.20526179456102	0.206196478749353	0.0327059401284739	138	145
ENSG00000175189	INHBC	1.26311371550806	137.645075699617	0.206548315608272	0.0414366364050654	2	2
ENSG00000129988	LBP	-1.26257653583357	-6.59273230671633	0.206741404831138	0.0444966108212648	18	18
ENSG00000196576	PLXNB2	-1.26105500223056	-16.0307929043945	0.207289031197679	0.240387095096866	15	15
ENSG00000127084	FGD3	-1.26003885887313	-150.506999943895	0.207655344545479	0.0210335623476856	36	40
ENSG00000181552	EDDM3B	1.25962634229168	183.625864491989	0.207804188126571	0.0219044671488536	36	38
ENSG00000176697	BDNF	-1.25856762620064	-19.3019215011206	0.208186546486911	0.0350395890429707	21	21
ENSG00000165953	SERPINA12	-1.25692894829581	-0.830871641532164	0.208779365042761	0.579477999304495	54	56
ENSG00000162747	FCGR3B	1.25612821987474	1.89635945161663	0.209069486154139	0.131451710816582	19	21
ENSG00000122545	SEPTIN7	1.25509906041311	4.1095260848569	0.209442801523821	0.0457744544124282	27	27
ENSG00000100580	TMED8	-1.25260414076494	-10.4734001657758	0.210349807174453	0.0433466779660159	144	147
ENSG00000183421	RIPK4	1.25239878194059	114.264403657981	0.210424589943995	0.0264959901315683	63	64
ENSG00000072571	HMMR	-1.25150243410032	-63.594271334391	0.210751226157966	0.032929917859123	29	32
ENSG00000100385	IL2RB	1.24979246736083	498.436176712434	0.211375368460806	0.0117196626910554	34	35
ENSG00000106541	AGR2	-1.24807423654026	-2.32290745717522	0.212003872154596	0.0252091948335109	38	39
ENSG00000090659	CD209	1.24739231373638	10.4064062556834	0.212253683485321	0.0574602035874285	37	40
ENSG00000005844	ITGAL	1.24370891679503	11.3838925024892	0.21360671304947	0.0153913662884094	4	4
ENSG00000095970	TREM2	-1.24359849934068	-1.47554008825092	0.213647368771811	0.0546506374697824	47	49
ENSG00000273079	GRIN2B	1.24237168172563	14.9376740171451	0.214099458875569	0.0365639182003242	6	7
ENSG00000111432	FZD10	1.24181054508403	4.16091824566701	0.214306471117495	0.0665609419093863	269	284
ENSG00000081052	COL4A4	-1.24165643128281	-2403.9788000301	0.214363351409464	0.0183112708603713	10	10
ENSG00000035664	DAPK2	-1.24005329360808	-1.87685968762366	0.214955682850551	0.0332393140425599	16	16
ENSG00000134962	KLB	1.23988745455048	20.1784010880877	0.215017024752765	0.278143266596534	14	14
ENSG00000091583	APOH	1.23579407784135	55.0848822003993	0.21653511688212	0.0496360969042767	1	1
ENSG00000136810	TXN	1.23348041963947	6.47874663459209	0.217396577536944	0.0526320913833571	7	7
ENSG00000124785	NRN1	-1.23071932010011	-18.7298376035292	0.218427859601902	0.0291067808758953	115	121
ENSG00000180210	F2	-1.23039008950569	-3.57458076896733	0.218551062750682	0.0277666405421454	8	9
ENSG00000077454	LRCH4	-1.22941577420283	-2638.22213515708	0.218915958986438	0.0230920859307506	3	3
ENSG00000108055	SMC3	-1.22909680399732	-8.01217951935318	0.219035513307321	0.0302795063004495	45	45
ENSG00000103175	WFDC1	1.22890550793725	4.07442223250857	0.219107236130233	0.0572076922626561	2	3
ENSG00000151067	CACNA1C	-1.22750716219354	-18.1404990333605	0.219632031541255	0.0344279939724105	159	174
ENSG00000115414	FN1	1.22679452999276	13.674445097445	0.219899827273938	0.0324553235877264	94	94
ENSG00000092531	SNAP23	1.22650005961383	5.45232025769265	0.220010552896611	0.0335409061913177	81	81
ENSG00000143217	NECTIN4	1.22542704733631	4.79586879713954	0.220414361309139	0.0155707929206956	4	4
ENSG00000114204	SERPINI2	1.2247081337366	62.7406748917256	0.220685208432335	0.0608711895174049	13	14
ENSG00000129910	CDH15	1.22448271709974	1.52921494503543	0.220770182156369	0.382064029957287	45	50
ENSG00000165806	CASP7	1.22447105856582	48.4663555519668	0.220774577629862	0.012462412605193	47	48
ENSG00000196136	SERPINA3	1.22423910239576	754441.174566888	0.220862042252474	0.0609354522933604	12	12
ENSG00000179163	FUCA1	-1.22355938333934	-33.7302105159147	0.221118489643167	0.195100926776545	4	4
ENSG00000066427	ATXN3	-1.22252745614483	-61.4686033949171	0.221508227543071	0.0335941426131095	17	19
ENSG00000186654	PRR5	1.2215048240979	4.37146812662957	0.221894940214551	0.0434514391160029	206	218
ENSG00000139531	SUOX	1.22038121689738	3.68537517058715	0.222320394390308	0.0262174495639198	19	19
ENSG00000239961	LILRA4	1.21926793982549	24959.6366303656	0.22274251282828	0.0120348935423094	3	3
ENSG00000239697	TNFSF12	1.21836652752077	3.03316336971667	0.223084719103818	0.0399247943762532	31	36
ENSG00000097007	ABL1	1.21826574313163	32.2054501218153	0.223123003600151	0.0205229956938101	41	42
ENSG00000105185	PDCD5	-1.21673139918553	-1066.24306787102	0.223706428350737	0.0270352342869895	9	9
ENSG00000181143	MUC16	1.21617461739367	643.320914789751	0.223918410718428	0.0145818618385142	7	8
ENSG00000166311	SMPD1	1.21340853949768	3.02643467737051	0.224973663038518	0.0822736800950046	15	16
ENSG00000162174	ASRGL1	-1.2128276545958	-58.7975124819727	0.225195719910472	0.0836863039917698	15	16
ENSG00000102879	CORO1A	-1.2090613842865	-1.34972706117318	0.226639263349211	0.042943772810109	6	7
ENSG00000143627	PKLR	1.20804066162979	127.142615460896	0.227031622264922	0.0220814889484649	7	7
ENSG00000120256	LRP11	1.20728672011834	1.82638280033979	0.227321743142992	0.160534340076794	18	19
ENSG00000143537	ADAM15	-1.20531170410217	-82.446069459803	0.228082992986554	0.0772286428206931	19	20
ENSG00000169429	CXCL8	1.2007059421499	18.037386876583	0.229865288319269	0.0292854860849159	11	11
ENSG00000152457	DCLRE1C	1.19969817986718	83.2999107003975	0.230256580193358	0.0178010493350532	68	69
ENSG00000175336	APOF	1.19965954591689	0.198652982249546	0.230271590324636	0.0427352879190547	69	73
ENSG00000132016	BRME1	-1.19903365385752	-340.502394663057	0.230514859962325	0.0757016991995358	16	18
ENSG00000163918	RFC4	1.19882016778007	6.16728075619984	0.230597878788128	0.0210120382048222	38	41
ENSG00000119681	LTBP2	-1.19670330913653	-9.00792746944698	0.23142221678344	0.0297553667463209	15	15
ENSG00000174175	SELP	-1.19562186291452	-2.01376705118859	0.2318441557696	0.0766328323803418	23	24
ENSG00000112116	IL17F	1.19505903581832	10.9823843076775	0.232063965371889	0.0284358548865127	44	45
ENSG00000103415	HMOX2	-1.19276762588887	-17.8734010841914	0.232960392331086	0.0567812735554194	5	6
ENSG00000008517	IL32	-1.19054379186846	-28.9068536229063	0.233832728697766	0.033867377495098	42	47
ENSG00000101307	SIRPB1	1.19040531813052	1.93780314533109	0.233887123821061	0.11185999820977	46	49
ENSG00000189430	NCR1	-1.18988891426915	-0.043555825656021	0.234090056178577	0.0279365730067599	6	6
ENSG00000174807	CD248	1.18754313310826	409.128652519494	0.235013453484612	0.0135605861761701	18	21
ENSG00000123405	NFE2	1.18649591532839	37.7236022101228	0.235426513617901	0.0113425757171134	2	2
ENSG00000149575	SCN2B	1.1858346912004	19.4773430548574	0.235687588546253	0.0193108233853385	4	4
ENSG00000178074	C2orf69	-1.18540806353585	-86.5111321736314	0.235856145092249	0.0164150459353889	8	11
ENSG00000139178	C1RL	1.18432350502888	102.773151360916	0.236285027803379	0.0567887870295034	34	35
ENSG00000161031	PGLYRP2	1.1839786390245	3.04571225380625	0.236421518672179	0.0139278421056946	177	180
ENSG00000049540	ELN	-1.1832637538131	-2.73636319750359	0.236704633077175	0.0224958164227203	19	21
ENSG00000163520	FBLN2	1.18311464620837	5.65470640909587	0.236763714026792	0.100519241197515	22	22
ENSG00000163221	S100A12	1.18252888690849	48.7787080892942	0.236995910514147	0.0265896276963225	14	15
ENSG00000065054	SLC9A3R2	1.17906505596643	25.7555395601426	0.238372271825323	0.0330840854608916	2	2
ENSG00000179855	GIPC3	-1.17583912101863	-3.00518583110505	0.239659170144069	0.0612240512820453	68	76
ENSG00000146678	IGFBP1	1.17465254685118	10.6648561501538	0.240133751409124	0.0474999150282764	91	93
ENSG00000196923	PDLIM7	1.17405933716558	2786.1800290925	0.240371259253408	0.0159768241374022	4	5
ENSG00000013016	EHD3	-1.17231434107096	-7.01694313110551	0.241070875952231	0.0303330523466961	12	13
ENSG00000146904	EPHA1	1.17200433221379	19.8679430186502	0.241195316834536	0.0523489543177096	33	34
ENSG00000131686	CA6	1.17176250196041	13.8298519825235	0.241292421490503	0.322350753520102	15	15
ENSG00000185896	LAMP1	1.16970393397807	84.0215491197556	0.242120134464737	0.0214042977457548	19	23
ENSG00000135100	HNF1A	1.16872828619325	83.5262228478317	0.2425131217078	0.0204180372712628	23	23
ENSG00000007312	CD79B	1.16720355827654	72.1678059500699	0.243128174277126	0.0290773896823193	57	61
ENSG00000019169	MARCO	1.16603643127618	70.9360229124401	0.243599716201183	0.0120990602297832	4	4
ENSG00000107738	VSIR	-1.16576222791471	-151.754618310357	0.243710592821158	0.0110676856630663	62	64
ENSG00000011465	DCN	1.16268590166466	36.4458002551789	0.244956963735452	0.045661897645606	1	1
ENSG00000101109	STK4	-1.16087921346458	-342.660235592479	0.245691023217796	0.0248356167066402	3	3
ENSG00000136011	STAB2	1.15952044689519	15.0348446080405	0.246244106993924	0.0886978556581315	44	44
ENSG00000118257	NRP2	-1.15834151937991	-119.462882599132	0.24672469413848	0.0775716454481898	27	28
ENSG00000085063	CD59	1.15816581026616	5.98429422861366	0.24679637779196	0.0372522224433675	7	7
ENSG00000152061	RABGAP1L	-1.15658857879657	-1.21955051336989	0.247440490711709	0.0465072221443614	29	30
ENSG00000078898	BPIFB2	1.15615093730988	20.9575240314143	0.247619424026445	0.0150874489072665	18	18
ENSG00000205693	MANSC4	-1.15554309053601	-10.0068468801669	0.247868097410865	0.393460992732197	6	6
ENSG00000186910	SERPINA11	-1.15442246475083	-30.548727388867	0.248327009470974	0.219533004414316	9	9
ENSG00000119471	HSDL2	1.15401759857743	53.3470243237273	0.248492953952759	0.0255734141146938	3	3
ENSG00000203710	CR1	1.15345357731008	21.2107640693752	0.248724261386379	0.0879404378494451	34	34
ENSG00000164877	MICALL2	-1.15320928384079	-41.0423422591565	0.248824493857511	0.0439555715926205	81	98
ENSG00000167711	SERPINF2	1.15190781773954	28.5953008477332	0.249358955381181	0.0429158690244708	41	48
ENSG00000078237	TIGAR	1.15038621474995	18.8413040777633	0.249984835349472	0.0197468912772322	71	72
ENSG00000141736	ERBB2	-1.14949595182793	-65.2180823564275	0.250351535046029	0.0434849163678014	18	21
ENSG00000173894	CBX2	-1.14890228910448	-11.3404139774752	0.250596273644343	0.0351379052408016	76	97
ENSG00000114113	RBP2	-1.14771328019041	-17.820923623064	0.251086947016081	0.0444230116462332	81	83
ENSG00000174684	B4GAT1	-1.14582817664282	-24.7259948734554	0.251866254101639	0.0820819460038649	12	13
ENSG00000076248	UNG	-1.14566618748307	-209.531617577126	0.251933299485621	0.0109534406897608	10	11
ENSG00000182545	RNASE10	-1.14557677275794	-1.89312358064995	0.251970312505479	0.392790614154363	49	50
ENSG00000089692	LAG3	1.14480739409031	275.244013651787	0.252288951717214	0.0103703573094066	11	11
ENSG00000148908	RGS10	-1.14386072693605	-681.558436307418	0.252681400482907	0.0300931754966814	8	8
ENSG00000189377	CXCL17	1.14093318117503	0.87896123971739	0.253897730088178	0.0219004860650465	16	18
ENSG00000198053	SIRPA	1.13991325043181	2.13468210022472	0.254322444134367	0.748348031623503	82	89
ENSG00000162998	FRZB	-1.13927154776741	-4.09277113614918	0.25458991169526	0.0490950495975974	44	44
ENSG00000136235	GPNMB	1.13892088064453	10.8521314091541	0.254736155622466	0.0669585728161571	52	57
ENSG00000100083	GGA1	1.13649968920631	1976.93271949961	0.255747495559472	0.0266739253327494	9	9
ENSG00000060971	ACAA1	-1.13627343187234	-25.5775163348351	0.255842146369699	0.0195611021920217	58	60
ENSG00000118308	IRAG2	1.13624998202268	38.47743723706	0.255851957597244	0.0336064685779412	53	54
ENSG00000189068	VSTM1	1.13622445174537	26780.925766834	0.255862639556144	0.0133031803670052	2	2
ENSG00000116106	EPHA4	1.13521527573196	7.67914584544718	0.256285130623309	0.0181200276516048	125	133
ENSG00000105519	CAPS	-1.13250841797661	-40.6363384048702	0.257420747325099	0.0229146568711267	2	2
ENSG00000046604	DSG2	1.13161492339415	139.152754115628	0.257796363238693	0.0373607699728673	33	33
ENSG00000234465	PINLYP	1.12908343041672	8.81905149949934	0.258862640438186	0.0217958811302065	56	75
ENSG00000135597	REPS1	-1.12814624355926	-1.88982295420675	0.259258162123402	0.0354254554722637	129	133
ENSG00000139567	ACVRL1	1.12794863238533	6.91955018159685	0.259341613526915	0.133015374238572	11	11
ENSG00000171552	BCL2L1	-1.12663017422904	-2030.38390933002	0.259898875934083	0.0175122110065314	10	10
ENSG00000103496	STX4	-1.12543085280968	-7.31670601816912	0.260406503223824	0.0310310936084131	3	3
ENSG00000070190	DAPP1	1.12512656758771	4.86437844383278	0.260535404660077	0.0216567102071578	104	106
ENSG00000084764	MAPRE3	-1.12432948397082	-2377.69942252004	0.260873274818907	0.0178185589968359	6	6
ENSG00000054219	LY75	-1.12282140394781	-66.5925704595637	0.261513353044202	0.0717743565694114	39	40
ENSG00000178498	DTX3	-1.119049737048	-10.4636131882964	0.263118921023262	0.0322159428870474	36	38
ENSG00000111729	CLEC4A	-1.11667456256737	-5.67406727271471	0.264133497958836	0.0298180115206232	6	8
ENSG00000163818	LZTFL1	1.11656523007811	6.1352133621726	0.264180265165761	0.0560111134480872	6	6
ENSG00000174125	TLR1	-1.1161818675967	-3.92256734694863	0.264344294399566	0.015206826037623	31	31
ENSG00000135404	CD63	1.11249852926177	5.39338315147116	0.265923862163199	0.0216618229155559	56	57
ENSG00000118046	STK11	-1.1113669146201	-126.263699032478	0.266410447477255	0.0142660913981229	19	22
ENSG00000117115	PADI2	1.11128963133721	74.9469233064855	0.266443701011406	0.020560907458993	26	30
ENSG00000113249	HAVCR1	1.11004551178003	44.3613214080201	0.266979415211938	0.0220197993577085	44	45
ENSG00000170542	SERPINB9	1.10954633564908	16.3862367702154	0.267194567082813	0.0329689106456504	4	5
ENSG00000153802	TMPRSS11D	-1.10737986287657	-6.49430746430396	0.268129728491935	0.0294600658462011	83	85
ENSG00000154380	ENAH	1.10637535275472	221.581662600529	0.268564089019615	0.0296486990636035	18	18
ENSG00000167851	CD300A	1.10497333188971	7.38930577111729	0.269171144835033	0.0523571895803341	24	25
ENSG00000140545	MFGE8	1.10365413895636	29.2785947589718	0.269743196702471	0.0282695697083139	8	9
ENSG00000122643	NT5C3A	1.10153267951541	14.6013032890785	0.270664889633174	0.0217884021584313	4	4
ENSG00000185532	PRKG1	1.09969334565311	78.9954047723417	0.271465755062094	0.0843483177347381	12	17
ENSG00000135924	DNAJB2	-1.09896289206626	-64.8380380562745	0.271784252104372	0.0333508876381128	32	37
ENSG00000012124	CD22	-1.09872174345961	-35.8996047819734	0.271889455417855	0.0131550794981005	56	59
ENSG00000122778	KIAA1549	1.09845005100765	7.91030718770371	0.272008017164838	0.053435596293966	120	130
ENSG00000120659	TNFSF11	1.09764478652372	18.4340422167026	0.272359628133204	0.0222102908594505	6	6
ENSG00000166145	SPINT1	1.09567506407848	7.4097922591615	0.27322099896039	0.0611324387262774	50	51
ENSG00000143954	REG3G	-1.09533897189413	-2.70668765736109	0.273368159826481	0.0972271135494188	16	16
ENSG00000037757	MRI1	1.09491981422051	47.3786746918649	0.273551767562693	0.027975392775373	50	55
ENSG00000095917	TPSD1	-1.09466731365669	-4.43889053184436	0.273662413533913	0.111333960648202	50	62
ENSG00000139194	RBP5	1.09432252202239	2.20193749005702	0.273813550934656	0.160106232870327	12	13
ENSG00000177409	SAMD9L	-1.09380202462662	-1.75294968774818	0.274041815973602	0.220620296766712	16	17
ENSG00000162729	IGSF8	1.09332503356923	40.5336715554567	0.274251115380609	0.0389252943121334	42	43
ENSG00000169413	RNASE6	1.09319606001135	12.5824273159146	0.274307726574728	0.084099004447819	23	24
ENSG00000118231	CRYGD	-1.0922548753627	-34.3008099647628	0.274721088493959	0.0196394517319609	2	2
ENSG00000139193	CD27	1.0907773502436	17.8050035093303	0.275370865153233	0.0714318817676411	34	34
ENSG00000133433	GSTT2B	1.08844559976332	20.589255316265	0.27639843985906	0.0512724484532251	11	12
ENSG00000116353	MECR	-1.08490116888151	-14.0748846532738	0.277965430241712	0.0205170400174666	35	36
ENSG00000146540	C7orf50	-1.08477555715542	-58.4204236929272	0.278021073844729	0.0459249558803951	34	43
ENSG00000271503	CCL5	-1.08426403863507	-13.3090163214403	0.278247745121027	0.0254089632329718	11	12
ENSG00000118113	MMP8	1.08350979962481	37.7784471492024	0.278582203529448	0.0305827580844802	66	69
ENSG00000174080	CTSF	1.08313275946439	2.37694771558355	0.278749500058194	0.0352899147889207	24	24
ENSG00000166734	GOLM2	-1.08099075283327	-10.976611473744	0.279701227035129	0.0208070914949609	22	26
ENSG00000119318	RAD23B	-1.08047668618582	-118.653923327079	0.279929963123011	0.0275981619044912	41	41
ENSG00000089250	NOS1	1.07939194840365	8.20795996012683	0.280413038717635	0.0429257980121262	5	5
ENSG00000115129	TP53I3	-1.07657247577858	-3.46225392535919	0.281671306162936	0.0364291387560301	4	5
ENSG00000131050	BPIFA2	-1.07513791089037	-17.2000920423894	0.282312988468954	0.0378714277778138	8	8
ENSG00000103316	CRYM	-1.07358217178921	-1.27522401021385	0.283009991619984	0.146749151176311	8	9
ENSG00000172236	TPSAB1	-1.07312041596591	-3.95566357709031	0.283217091953551	0.201936103291903	28	34
ENSG00000127241	MASP1	1.07249064325385	4.02865491066188	0.283499714366651	0.0168299023016664	12	13
ENSG00000163032	VSNL1	1.071475407927	142.989652913824	0.283955722462725	0.0206216082624492	5	5
